path,new_h,orig_h,i,rmse,d0,d1,di,0.001,0.005,0.01,0.02,0.03,0.05,0.1
val/superres/judge/008681.npy,0,1,10,1.158,0.198,0.103,0.198,0.921,0.6,0.036,0.0,0.0,0.0,0.0
val/superres/judge/000996.npy,1,0,14,1.114,0.001,0.055,0.062,0.879,0.523,0.181,0.0,0.0,0.0,0.0
val/superres/judge/007188.npy,1,0,9,0.922,0.047,0.189,0.191,0.756,0.345,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002505.npy,0,1,8,1.313,0.176,0.061,0.188,0.953,0.755,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008267.npy,1,0,2,0.659,0.204,0.219,0.23,0.874,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007604.npy,1,0,1,0.705,0.056,0.058,0.067,0.004,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/010042.npy,0,1,1,0.708,0.052,0.05,0.058,0.096,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001991.npy,1,0,8,0.731,0.017,0.046,0.047,0.822,0.239,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005057.npy,1,0,21,1.809,0.105,0.358,0.358,0.932,0.767,0.593,0.179,0.0,0.0,0.0
val/superres/judge/006334.npy,1,0,1,0.71,0.052,0.066,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008412.npy,0,1,15,1.313,0.305,0.158,0.305,0.911,0.72,0.507,0.0,0.0,0.0,0.0
val/superres/judge/006825.npy,0,1,12,1.263,0.061,0.027,0.062,0.942,0.686,0.332,0.0,0.0,0.0,0.0
val/superres/judge/006690.npy,1,0,3,0.692,0.101,0.12,0.126,0.705,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005981.npy,0,1,18,1.66,0.359,0.071,0.372,0.948,0.743,0.503,0.0,0.0,0.0,0.0
val/superres/judge/005059.npy,0,0,29,2.447,0.127,0.386,0.346,0.966,0.844,0.673,0.367,0.017,0.0,0.0
val/superres/judge/005233.npy,1,0,22,1.795,0.021,0.264,0.271,0.956,0.765,0.546,0.156,0.0,0.0,0.0
val/superres/judge/003306.npy,0,1,1,0.706,0.103,0.092,0.11,0.431,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007107.npy,0,0,29,2.118,0.021,0.165,0.131,0.93,0.767,0.545,0.244,0.011,0.0,0.0
val/superres/judge/009239.npy,1,0,9,0.873,0.069,0.175,0.179,0.746,0.292,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002914.npy,0,1,12,1.402,0.263,0.052,0.268,0.936,0.791,0.483,0.0,0.0,0.0,0.0
val/superres/judge/006380.npy,1,0,6,0.661,0.268,0.384,0.385,0.884,0.41,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005952.npy,1,1,29,2.199,0.257,0.027,0.236,0.956,0.783,0.555,0.261,0.006,0.0,0.0
val/superres/judge/003198.npy,1,0,21,1.244,0.029,0.133,0.136,0.792,0.509,0.273,0.029,0.0,0.0,0.0
val/superres/judge/007892.npy,0,1,13,1.065,0.338,0.185,0.345,0.81,0.464,0.187,0.0,0.0,0.0,0.0
val/superres/judge/001673.npy,0,0,29,0.0,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/000079.npy,1,0,9,1.306,0.147,0.268,0.272,0.917,0.728,0.0,0.0,0.0,0.0,0.0
val/superres/judge/006661.npy,1,0,21,1.758,0.098,0.302,0.305,0.959,0.784,0.575,0.146,0.0,0.0,0.0
val/superres/judge/004655.npy,1,0,11,1.105,0.062,0.184,0.184,0.88,0.566,0.203,0.0,0.0,0.0,0.0
val/superres/judge/010087.npy,0,0,29,2.226,0.073,0.249,0.22,0.959,0.789,0.563,0.268,0.01,0.0,0.0
val/superres/judge/000435.npy,1,1,29,2.767,0.536,0.146,0.379,0.977,0.878,0.746,0.53,0.079,0.0,0.0
val/superres/judge/003769.npy,1,1,29,2.574,0.25,0.08,0.246,0.974,0.862,0.7,0.422,0.018,0.0,0.0
val/superres/judge/010751.npy,1,0,13,1.205,0.098,0.152,0.153,0.801,0.548,0.307,0.0,0.0,0.0,0.0
val/superres/judge/004327.npy,0,1,1,0.701,0.105,0.094,0.111,0.266,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002483.npy,0,1,9,1.431,0.102,0.054,0.109,0.965,0.868,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001034.npy,1,0,9,0.998,0.021,0.07,0.07,0.817,0.441,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002250.npy,0,1,7,0.707,0.356,0.147,0.385,0.942,0.404,0.0,0.0,0.0,0.0,0.0
val/superres/judge/003725.npy,0,1,14,1.28,0.519,0.38,0.523,0.941,0.711,0.389,0.0,0.0,0.0,0.0
val/superres/judge/007914.npy,0,1,5,0.713,0.164,0.109,0.166,0.892,0.278,0.0,0.0,0.0,0.0,0.0
val/superres/judge/010071.npy,0,1,18,1.444,0.42,0.309,0.421,0.93,0.665,0.334,0.0,0.0,0.0,0.0
val/superres/judge/002034.npy,0,1,21,1.685,0.383,0.204,0.388,0.905,0.715,0.531,0.128,0.0,0.0,0.0
val/superres/judge/000585.npy,1,0,17,1.426,0.17,0.333,0.335,0.893,0.655,0.413,0.0,0.0,0.0,0.0
val/superres/judge/003007.npy,0,1,5,0.714,0.079,0.051,0.08,0.75,0.076,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008292.npy,1,0,8,1.039,0.048,0.094,0.094,0.902,0.519,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002866.npy,0,0,29,2.739,0.04,0.454,0.414,0.977,0.882,0.751,0.522,0.045,0.0,0.0
val/superres/judge/007287.npy,0,1,5,0.711,0.159,0.107,0.161,0.724,0.001,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008300.npy,0,1,23,1.881,0.386,0.129,0.394,0.955,0.804,0.624,0.247,0.0,0.0,0.0
val/superres/judge/008033.npy,1,0,2,0.582,0.105,0.131,0.148,0.686,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001242.npy,0,1,23,2.16,0.442,0.103,0.45,0.962,0.874,0.771,0.48,0.0,0.0,0.0
val/superres/judge/004995.npy,1,0,20,1.834,0.117,0.39,0.399,0.958,0.788,0.564,0.056,0.0,0.0,0.0
val/superres/judge/000871.npy,1,0,18,1.566,0.01,0.243,0.248,0.935,0.702,0.385,0.0,0.0,0.0,0.0
val/superres/judge/005158.npy,1,0,10,1.239,0.043,0.134,0.142,0.936,0.674,0.147,0.0,0.0,0.0,0.0
val/superres/judge/003175.npy,0,0,29,2.897,0.068,0.391,0.23,0.981,0.902,0.8,0.611,0.106,0.0,0.0
val/superres/judge/003780.npy,1,0,21,1.873,0.016,0.121,0.127,0.935,0.79,0.63,0.217,0.0,0.0,0.0
val/superres/judge/010535.npy,1,1,29,2.259,0.207,0.06,0.133,0.962,0.81,0.611,0.289,0.02,0.0,0.0
val/superres/judge/009108.npy,1,0,13,1.061,0.305,0.443,0.445,0.805,0.455,0.187,0.0,0.0,0.0,0.0
val/superres/judge/003515.npy,1,0,27,2.604,0.078,0.408,0.415,0.954,0.856,0.754,0.491,0.0,0.0,0.0
val/superres/judge/006158.npy,1,0,13,1.282,0.073,0.187,0.192,0.951,0.737,0.446,0.0,0.0,0.0,0.0
val/superres/judge/004082.npy,0,1,3,0.701,0.177,0.126,0.18,0.793,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001449.npy,1,0,11,1.329,0.088,0.185,0.189,0.936,0.758,0.505,0.0,0.0,0.0,0.0
val/superres/judge/005027.npy,1,0,20,1.988,0.033,0.163,0.167,0.963,0.828,0.653,0.099,0.0,0.0,0.0
val/superres/judge/010092.npy,1,0,3,0.702,0.334,0.369,0.374,0.719,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/009578.npy,0,1,15,1.234,0.429,0.255,0.436,0.916,0.675,0.405,0.0,0.0,0.0,0.0
val/superres/judge/002357.npy,1,0,8,1.383,0.185,0.322,0.324,0.958,0.807,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002536.npy,0,1,10,1.405,0.163,0.064,0.166,0.962,0.823,0.109,0.0,0.0,0.0,0.0
val/superres/judge/007277.npy,0,1,4,0.618,0.024,0.01,0.025,0.761,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007700.npy,1,1,29,2.306,0.32,0.096,0.294,0.96,0.817,0.609,0.31,0.014,0.0,0.0
val/superres/judge/002428.npy,1,0,3,0.711,0.24,0.265,0.268,0.801,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005276.npy,1,0,24,1.813,0.021,0.139,0.139,0.937,0.698,0.399,0.134,0.0,0.0,0.0
val/superres/judge/002137.npy,1,1,29,2.685,0.572,0.084,0.477,0.975,0.875,0.749,0.498,0.102,0.0,0.0
val/superres/judge/001053.npy,1,0,4,0.624,0.193,0.226,0.228,0.782,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005818.npy,0,1,10,1.307,0.121,0.049,0.13,0.946,0.735,0.117,0.0,0.0,0.0,0.0
val/superres/judge/005588.npy,1,0,23,1.845,0.08,0.298,0.305,0.921,0.753,0.592,0.254,0.0,0.0,0.0
val/superres/judge/005243.npy,1,0,1,0.707,0.025,0.031,0.04,0.509,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/003112.npy,0,1,18,1.354,0.191,0.074,0.196,0.921,0.613,0.282,0.0,0.0,0.0,0.0
val/superres/judge/010402.npy,0,1,21,1.588,0.343,0.19,0.345,0.9,0.694,0.476,0.077,0.0,0.0,0.0
val/superres/judge/009222.npy,0,1,3,0.706,0.333,0.281,0.333,0.703,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005318.npy,1,0,11,1.139,0.015,0.055,0.056,0.904,0.595,0.25,0.0,0.0,0.0,0.0
val/superres/judge/008852.npy,0,1,14,1.124,0.098,0.05,0.1,0.903,0.561,0.193,0.0,0.0,0.0,0.0
val/superres/judge/010249.npy,1,1,29,2.166,0.471,0.187,0.36,0.958,0.794,0.601,0.268,0.016,0.0,0.0
val/superres/judge/000609.npy,1,0,13,1.409,0.046,0.12,0.124,0.965,0.84,0.668,0.0,0.0,0.0,0.0
val/superres/judge/007592.npy,1,0,16,1.338,0.136,0.356,0.362,0.93,0.631,0.262,0.0,0.0,0.0,0.0
val/superres/judge/004556.npy,0,1,23,1.987,0.182,0.034,0.187,0.957,0.828,0.683,0.341,0.0,0.0,0.0
val/superres/judge/000833.npy,1,1,29,2.24,0.368,0.168,0.35,0.957,0.803,0.568,0.271,0.006,0.0,0.0
val/superres/judge/008231.npy,1,0,5,0.716,0.032,0.084,0.091,0.725,0.012,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001345.npy,1,0,5,0.703,0.28,0.379,0.381,0.717,0.037,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002782.npy,1,0,5,0.707,0.112,0.161,0.165,0.663,0.002,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008636.npy,0,1,1,0.71,0.211,0.194,0.212,0.05,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007298.npy,0,0,29,2.579,0.084,0.45,0.286,0.974,0.867,0.713,0.426,0.04,0.0,0.0
val/superres/judge/004275.npy,1,0,4,0.621,0.116,0.18,0.181,0.763,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001069.npy,1,0,3,0.717,0.097,0.122,0.127,0.824,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/010513.npy,0,1,6,0.669,0.13,0.096,0.132,0.909,0.573,0.0,0.0,0.0,0.0,0.0
val/superres/judge/009898.npy,0,1,19,1.435,0.346,0.185,0.347,0.875,0.625,0.403,0.0,0.0,0.0,0.0
val/superres/judge/001253.npy,1,0,2,0.6,0.094,0.126,0.127,0.727,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001963.npy,1,0,12,1.397,0.114,0.251,0.261,0.964,0.815,0.548,0.0,0.0,0.0,0.0
val/superres/judge/003015.npy,0,1,13,1.396,0.303,0.084,0.304,0.929,0.785,0.617,0.0,0.0,0.0,0.0
val/superres/judge/004566.npy,1,0,11,1.1,0.021,0.089,0.096,0.856,0.535,0.206,0.0,0.0,0.0,0.0
val/superres/judge/010519.npy,1,0,8,1.078,0.145,0.215,0.216,0.909,0.55,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001145.npy,0,1,16,1.613,0.344,0.06,0.357,0.946,0.72,0.496,0.0,0.0,0.0,0.0
val/superres/judge/009346.npy,1,0,22,1.711,0.115,0.401,0.412,0.95,0.749,0.473,0.093,0.0,0.0,0.0
val/superres/judge/008110.npy,0,1,17,1.531,0.421,0.26,0.429,0.932,0.719,0.482,0.0,0.0,0.0,0.0
val/superres/judge/006814.npy,0,1,1,0.704,0.058,0.055,0.07,0.39,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001935.npy,0,1,12,1.365,0.226,0.083,0.228,0.96,0.786,0.486,0.0,0.0,0.0,0.0
val/superres/judge/004740.npy,1,1,29,2.226,0.257,0.042,0.231,0.941,0.787,0.577,0.281,0.012,0.0,0.0
val/superres/judge/003808.npy,1,1,29,2.166,0.202,0.003,0.121,0.958,0.789,0.566,0.252,0.016,0.0,0.0
val/superres/judge/003349.npy,0,0,29,2.757,0.093,0.503,0.366,0.975,0.886,0.752,0.52,0.022,0.0,0.0
val/superres/judge/006544.npy,1,0,12,1.165,0.069,0.218,0.218,0.921,0.6,0.25,0.0,0.0,0.0,0.0
val/superres/judge/001889.npy,0,1,8,1.031,0.351,0.105,0.37,0.925,0.602,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004024.npy,1,0,1,0.698,0.023,0.023,0.035,0.025,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/010413.npy,0,1,14,1.241,0.451,0.274,0.454,0.932,0.663,0.312,0.0,0.0,0.0,0.0
val/superres/judge/008473.npy,0,1,2,0.582,0.029,0.01,0.03,0.673,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004771.npy,1,0,9,1.044,0.124,0.319,0.322,0.83,0.485,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004346.npy,1,0,17,1.633,0.076,0.275,0.277,0.956,0.763,0.524,0.0,0.0,0.0,0.0
val/superres/judge/005420.npy,1,0,8,1.165,0.046,0.138,0.15,0.931,0.63,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005499.npy,1,0,18,1.897,0.124,0.352,0.355,0.964,0.811,0.597,0.0,0.0,0.0,0.0
val/superres/judge/004731.npy,0,1,15,1.392,0.289,0.18,0.292,0.931,0.8,0.616,0.0,0.0,0.0,0.0
val/superres/judge/008958.npy,1,1,29,2.437,0.282,0.004,0.185,0.968,0.835,0.659,0.361,0.013,0.0,0.0
val/superres/judge/001056.npy,1,0,28,2.511,0.072,0.358,0.361,0.969,0.851,0.679,0.389,0.0,0.0,0.0
val/superres/judge/000958.npy,1,0,28,2.577,0.109,0.273,0.273,0.974,0.869,0.713,0.424,0.0,0.0,0.0
val/superres/judge/009762.npy,1,0,2,0.584,0.12,0.143,0.148,0.687,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007987.npy,1,0,7,0.701,0.093,0.163,0.163,0.774,0.323,0.0,0.0,0.0,0.0,0.0
val/superres/judge/003627.npy,1,0,5,0.706,0.059,0.152,0.159,0.952,0.447,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005673.npy,0,1,1,0.703,0.017,0.014,0.023,0.307,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008147.npy,1,0,5,0.714,0.005,0.035,0.038,0.889,0.127,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001920.npy,0,0,29,2.187,0.285,0.463,0.429,0.96,0.794,0.588,0.256,0.012,0.0,0.0
val/superres/judge/008589.npy,0,1,2,0.645,0.389,0.372,0.402,0.867,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008614.npy,1,0,1,0.702,0.202,0.206,0.23,0.016,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004909.npy,0,1,21,1.987,0.05,0.004,0.053,0.95,0.828,0.682,0.298,0.0,0.0,0.0
val/superres/judge/003013.npy,1,0,19,2.07,0.132,0.351,0.353,0.969,0.867,0.736,0.0,0.0,0.0,0.0
val/superres/judge/000960.npy,0,1,27,2.942,0.337,0.058,0.341,0.976,0.912,0.829,0.662,0.0,0.0,0.0
val/superres/judge/003039.npy,0,0,29,2.823,0.088,0.442,0.298,0.981,0.897,0.789,0.573,0.108,0.0,0.0
val/superres/judge/003556.npy,1,0,19,2.202,0.061,0.167,0.171,0.968,0.891,0.81,0.0,0.0,0.0,0.0
val/superres/judge/002494.npy,0,1,8,1.123,0.461,0.362,0.463,0.916,0.589,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002290.npy,0,1,20,2.174,0.322,0.109,0.324,0.979,0.891,0.754,0.07,0.0,0.0,0.0
val/superres/judge/004850.npy,1,0,4,0.646,0.059,0.127,0.129,0.843,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005278.npy,1,0,20,2.119,0.053,0.258,0.264,0.971,0.86,0.717,0.075,0.0,0.0,0.0
val/superres/judge/003096.npy,0,1,4,0.243,0.01,0.002,0.011,0.488,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004023.npy,0,1,7,0.71,0.116,0.055,0.123,0.847,0.389,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008356.npy,0,0,29,2.299,0.049,0.286,0.227,0.962,0.812,0.609,0.3,0.011,0.0,0.0
val/superres/judge/010736.npy,1,0,9,0.941,0.104,0.227,0.239,0.89,0.477,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001883.npy,1,0,3,0.708,0.004,0.016,0.02,0.826,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005184.npy,0,1,25,2.148,0.261,0.05,0.265,0.955,0.81,0.638,0.294,0.0,0.0,0.0
val/superres/judge/008266.npy,1,0,9,0.96,0.153,0.294,0.307,0.823,0.424,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004475.npy,0,1,1,0.6,0.001,0.0,0.001,0.154,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/003040.npy,0,1,3,0.708,0.141,0.124,0.149,0.895,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008863.npy,0,1,4,0.624,0.234,0.178,0.236,0.774,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/009641.npy,1,0,7,0.704,0.39,0.472,0.473,0.827,0.419,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008311.npy,0,1,9,0.792,0.027,0.004,0.029,0.818,0.265,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004924.npy,0,1,5,0.705,0.163,0.081,0.178,0.708,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/000314.npy,1,0,22,2.129,0.089,0.401,0.411,0.976,0.881,0.735,0.421,0.0,0.0,0.0
val/superres/judge/009363.npy,0,1,11,1.198,0.328,0.244,0.33,0.928,0.658,0.288,0.0,0.0,0.0,0.0
val/superres/judge/006664.npy,1,0,29,1.887,0.192,0.461,0.463,0.944,0.757,0.541,0.192,0.0,0.0,0.0
val/superres/judge/006642.npy,0,0,29,2.086,0.004,0.481,0.054,0.954,0.772,0.545,0.224,0.008,0.0,0.0
val/superres/judge/001185.npy,0,1,3,0.714,0.037,0.005,0.037,0.521,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/003547.npy,1,0,5,0.713,0.019,0.032,0.035,0.876,0.14,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007105.npy,1,0,7,0.711,0.001,0.021,0.021,0.659,0.157,0.0,0.0,0.0,0.0,0.0
val/superres/judge/009314.npy,1,0,12,1.182,0.415,0.52,0.527,0.92,0.609,0.221,0.0,0.0,0.0,0.0
val/superres/judge/010803.npy,1,0,9,1.158,0.014,0.044,0.045,0.867,0.584,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005177.npy,1,0,17,1.353,0.086,0.304,0.313,0.843,0.595,0.355,0.0,0.0,0.0,0.0
val/superres/judge/003802.npy,0,1,8,1.029,0.26,0.06,0.264,0.896,0.507,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004266.npy,1,0,5,0.716,0.034,0.13,0.138,0.909,0.252,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008706.npy,0,1,5,0.701,0.091,0.067,0.094,0.693,0.039,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002653.npy,1,1,29,2.647,0.413,0.074,0.41,0.959,0.871,0.716,0.468,0.004,0.0,0.0
val/superres/judge/007524.npy,0,1,2,0.55,0.018,0.011,0.023,0.585,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005026.npy,1,0,8,1.109,0.02,0.05,0.054,0.914,0.563,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007939.npy,1,0,5,0.696,0.09,0.169,0.181,0.726,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004319.npy,1,0,8,1.269,0.019,0.145,0.149,0.94,0.712,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005192.npy,0,1,15,1.216,0.19,0.047,0.191,0.873,0.615,0.378,0.0,0.0,0.0,0.0
val/superres/judge/009235.npy,1,0,24,1.828,0.168,0.416,0.424,0.95,0.748,0.485,0.122,0.0,0.0,0.0
val/superres/judge/004684.npy,1,0,18,1.719,0.099,0.332,0.333,0.952,0.764,0.479,0.0,0.0,0.0,0.0
val/superres/judge/001587.npy,0,1,15,1.321,0.311,0.1,0.318,0.908,0.724,0.517,0.0,0.0,0.0,0.0
val/superres/judge/002744.npy,0,1,7,0.698,0.267,0.18,0.275,0.75,0.279,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008433.npy,1,0,3,0.708,0.124,0.153,0.161,0.482,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/003369.npy,1,0,8,0.945,0.081,0.316,0.319,0.889,0.43,0.0,0.0,0.0,0.0,0.0
val/superres/judge/010214.npy,1,0,18,1.626,0.029,0.14,0.149,0.93,0.718,0.413,0.0,0.0,0.0,0.0
val/superres/judge/007375.npy,1,0,16,1.421,0.304,0.502,0.502,0.922,0.663,0.313,0.0,0.0,0.0,0.0
val/superres/judge/007544.npy,0,1,24,2.332,0.435,0.188,0.438,0.966,0.846,0.657,0.313,0.0,0.0,0.0
val/superres/judge/009144.npy,1,0,2,0.645,0.203,0.218,0.223,0.848,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/010007.npy,0,1,18,1.346,0.106,0.045,0.108,0.914,0.595,0.271,0.0,0.0,0.0,0.0
val/superres/judge/000925.npy,1,0,17,1.691,0.206,0.496,0.507,0.962,0.786,0.562,0.0,0.0,0.0,0.0
val/superres/judge/004927.npy,0,0,29,2.097,0.017,0.292,0.281,0.953,0.776,0.527,0.207,0.0,0.0,0.0
val/superres/judge/006142.npy,0,1,3,0.705,0.163,0.115,0.185,0.627,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004491.npy,1,0,1,0.708,0.068,0.07,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002421.npy,0,1,6,0.657,0.282,0.1,0.305,0.861,0.291,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001349.npy,1,0,4,0.682,0.009,0.055,0.068,0.926,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/008394.npy,0,1,19,1.512,0.327,0.126,0.335,0.949,0.714,0.441,0.0,0.0,0.0,0.0
val/superres/judge/006145.npy,1,0,3,0.712,0.094,0.118,0.12,0.83,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002078.npy,1,0,18,1.984,0.09,0.364,0.367,0.966,0.838,0.661,0.0,0.0,0.0,0.0
val/superres/judge/004772.npy,1,0,2,0.634,0.151,0.172,0.19,0.798,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/006314.npy,1,0,7,0.713,0.264,0.358,0.367,0.816,0.338,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001524.npy,1,0,13,1.397,0.063,0.12,0.122,0.963,0.824,0.637,0.0,0.0,0.0,0.0
val/superres/judge/000337.npy,1,0,11,1.139,0.068,0.355,0.357,0.858,0.553,0.229,0.0,0.0,0.0,0.0
val/superres/judge/004981.npy,0,1,6,0.667,0.127,0.039,0.13,0.886,0.428,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005807.npy,0,1,1,0.71,0.075,0.073,0.078,0.377,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/010028.npy,0,1,3,0.702,0.299,0.26,0.302,0.753,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/002472.npy,0,1,12,1.362,0.323,0.058,0.339,0.958,0.782,0.454,0.0,0.0,0.0,0.0
val/superres/judge/006623.npy,0,1,9,0.787,0.021,0.001,0.025,0.639,0.149,0.0,0.0,0.0,0.0,0.0
val/superres/judge/000673.npy,0,1,6,0.687,0.035,0.008,0.039,0.931,0.592,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007801.npy,1,1,29,1.605,0.452,0.006,0.073,0.928,0.648,0.323,0.073,0.0,0.0,0.0
val/superres/judge/000498.npy,1,1,29,2.687,0.465,0.104,0.405,0.975,0.874,0.739,0.497,0.047,0.0,0.0
val/superres/judge/003270.npy,1,0,21,2.046,0.051,0.176,0.18,0.946,0.836,0.719,0.392,0.0,0.0,0.0
val/superres/judge/009200.npy,1,0,5,0.706,0.173,0.223,0.233,0.87,0.159,0.0,0.0,0.0,0.0,0.0
val/superres/judge/001202.npy,0,1,19,2.003,0.079,0.016,0.081,0.94,0.82,0.698,0.0,0.0,0.0,0.0
val/superres/judge/004392.npy,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/007838.npy,0,1,3,0.711,0.27,0.234,0.276,0.822,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/006098.npy,0,1,29,2.296,0.159,0.024,0.159,0.904,0.774,0.637,0.367,0.0,0.0,0.0
val/superres/judge/009501.npy,0,1,14,1.121,0.201,0.135,0.204,0.898,0.545,0.193,0.0,0.0,0.0,0.0
val/superres/judge/009102.npy,1,0,12,1.208,0.013,0.128,0.142,0.925,0.631,0.211,0.0,0.0,0.0,0.0
val/superres/judge/000664.npy,1,0,18,1.967,0.089,0.345,0.347,0.969,0.833,0.656,0.0,0.0,0.0,0.0
val/superres/judge/004629.npy,0,1,1,0.714,0.073,0.068,0.082,0.031,0.0,0.0,0.0,0.0,0.0,0.0
val/superres/judge/004897.npy,1,1,29,2.812,0.315,0.024,0.134,0.98,0.897,0.773,0.547,0.052,0.0,0.0
val/superres/judge/009282.npy,1,0,7,0.707,0.35,0.464,0.468,0.817,0.364,0.0,0.0,0.0,0.0,0.0
val/superres/judge/009100.npy,0,1,24,2.114,0.589,0.343,0.59,0.957,0.808,0.597,0.236,0.0,0.0,0.0
val/superres/judge/009994.npy,1,0,8,1.13,0.04,0.086,0.092,0.904,0.58,0.0,0.0,0.0,0.0,0.0
val/superres/judge/005084.npy,1,0,26,2.09,0.051,0.315,0.316,0.954,0.781,0.538,0.203,0.0,0.0,0.0
val/superres/judge/000324.npy,0,1,8,0.993,0.072,0.035,0.074,0.891,0.476,0.0,0.0,0.0,0.0,0.0
val/superres/judge/000243.npy,0,1,19,1.709,0.162,0.018,0.163,0.924,0.725,0.526,0.0,0.0,0.0,0.0
val/superres/judge/004268.npy,1,0,29,2.393,0.104,0.371,0.374,0.968,0.847,0.695,0.386,0.0,0.0,0.0
